Fecha Hora Corriente
2025-01-10 15:20:09 0.02
2025-01-10 15:20:09 0.01
2025-01-10 15:20:09 0.03
2025-01-10 15:20:09 0.02
2025-01-10 15:20:09 0.01
2025-01-10 15:20:09 0.02
2025-01-10 15:20:10 0.01
2025-01-10 15:20:10 0.19
2025-01-10 15:20:10 0.20
2025-01-10 15:20:10 0.00
2025-01-10 15:20:10 0.01
2025-01-10 15:20:10 0.19
2025-01-10 15:20:10 0.00
2025-01-10 15:20:10 0.01
2025-01-10 15:20:10 0.02
2025-01-10 15:20:10 0.01
2025-01-10 15:20:10 0.01
2025-01-10 15:20:10 0.00
2025-01-10 15:20:10 0.01
2025-01-10 15:20:10 0.01
2025-01-10 15:20:11 0.04
2025-01-10 15:20:11 0.01
2025-01-10 15:20:11 0.03
2025-01-10 15:20:11 0.01
2025-01-10 15:20:11 0.04
2025-01-10 15:20:11 0.01
2025-01-10 15:20:11 0.02
2025-01-10 15:20:11 0.03
2025-01-10 15:20:11 0.02
2025-01-10 15:20:11 0.02
2025-01-10 15:20:11 0.02
2025-01-10 15:20:11 0.02
2025-01-10 15:20:11 0.04
2025-01-10 15:20:12 0.03
2025-01-10 15:20:12 0.01
2025-01-10 15:20:12 0.00
2025-01-10 15:20:12 0.20
2025-01-10 15:20:12 0.00
2025-01-10 15:20:12 0.01
2025-01-10 15:20:12 0.19
2025-01-10 15:20:12 0.02
2025-01-10 15:20:12 0.01
2025-01-10 15:20:12 0.02
2025-01-10 15:20:12 0.00
2025-01-10 15:20:12 0.02
2025-01-10 15:20:12 0.01
2025-01-10 15:20:13 0.01
2025-01-10 15:20:13 0.01
2025-01-10 15:20:13 0.02
2025-01-10 15:20:13 0.02
2025-01-10 15:20:13 0.02
2025-01-10 15:20:13 0.02
2025-01-10 15:20:13 0.01
2025-01-10 15:20:13 0.04
2025-01-10 15:20:13 0.04
2025-01-10 15:20:13 0.02
2025-01-10 15:20:13 0.01
2025-01-10 15:20:13 0.01
2025-01-10 15:20:13 0.01
2025-01-10 15:20:14 0.03
2025-01-10 15:20:14 0.03
2025-01-10 15:20:14 0.01
2025-01-10 15:20:14 0.03
2025-01-10 15:20:14 0.20
2025-01-10 15:20:14 0.00
2025-01-10 15:20:14 0.20
2025-01-10 15:20:14 0.00
2025-01-10 15:20:14 0.19
2025-01-10 15:20:14 0.01
2025-01-10 15:20:14 0.02
2025-01-10 15:20:14 0.00
2025-01-10 15:20:14 0.19
2025-01-10 15:20:15 0.19
2025-01-10 15:20:15 0.19
2025-01-10 15:20:15 0.03
2025-01-10 15:20:15 0.03
2025-01-10 15:20:15 0.02
2025-01-10 15:20:15 0.02
2025-01-10 15:20:15 0.02
2025-01-10 15:20:15 0.02
2025-01-10 15:20:15 0.03
2025-01-10 15:20:15 0.03
2025-01-10 15:20:15 0.02
2025-01-10 15:20:15 0.02
2025-01-10 15:20:15 0.01
2025-01-10 15:20:15 0.01
2025-01-10 15:20:16 0.02
2025-01-10 15:20:16 0.03
2025-01-10 15:20:16 0.03
2025-01-10 15:20:16 0.01
2025-01-10 15:20:16 0.02
2025-01-10 15:20:16 0.01
2025-01-10 15:20:16 0.20
2025-01-10 15:20:16 0.02
2025-01-10 15:20:16 0.01
2025-01-10 15:20:16 0.00
2025-01-10 15:20:16 0.01
2025-01-10 15:20:16 0.01
2025-01-10 15:20:16 0.00
2025-01-10 15:20:17 0.01
2025-01-10 15:20:17 0.01
2025-01-10 15:20:17 0.19
2025-01-10 15:20:17 0.04
2025-01-10 15:20:17 0.20
2025-01-10 15:20:17 0.01
2025-01-10 15:20:17 0.04
2025-01-10 15:20:17 0.01
2025-01-10 15:20:17 0.02
2025-01-10 15:20:17 0.02
2025-01-10 15:20:17 0.06
2025-01-10 15:20:17 0.02
2025-01-10 15:20:17 0.04
2025-01-10 15:20:18 0.02
2025-01-10 15:20:18 0.02
2025-01-10 15:20:18 0.02
2025-01-10 15:20:18 0.02
2025-01-10 15:20:18 0.01
2025-01-10 15:20:18 0.02
2025-01-10 15:20:18 0.01
2025-01-10 15:20:18 0.20
2025-01-10 15:20:18 0.00
2025-01-10 15:20:18 0.01
2025-01-10 15:20:18 0.20
2025-01-10 15:20:18 0.03
2025-01-10 15:20:18 0.02
2025-01-10 15:20:19 0.01
2025-01-10 15:20:19 0.01
2025-01-10 15:20:19 0.01
2025-01-10 15:20:19 0.01
2025-01-10 15:20:19 0.19
2025-01-10 15:20:19 0.20
2025-01-10 15:20:19 0.01
2025-01-10 15:20:19 0.02
2025-01-10 15:20:19 0.02
2025-01-10 15:20:19 0.02
2025-01-10 15:20:19 0.02
2025-01-10 15:20:19 0.02
2025-01-10 15:20:19 0.02
2025-01-10 15:20:20 0.05
2025-01-10 15:20:20 0.03
2025-01-10 15:20:20 0.01
2025-01-10 15:20:20 0.02
2025-01-10 15:20:20 0.03
2025-01-10 15:20:20 0.03
2025-01-10 15:20:20 0.04
2025-01-10 15:20:20 0.01
2025-01-10 15:20:20 0.00
2025-01-10 15:20:20 0.02
2025-01-10 15:20:20 0.01
2025-01-10 15:20:20 0.00
2025-01-10 15:20:20 0.19
2025-01-10 15:20:21 0.03
2025-01-10 15:20:21 0.00
2025-01-10 15:20:21 0.00
2025-01-10 15:20:21 0.18
2025-01-10 15:20:21 0.19
2025-01-10 15:20:21 0.02
2025-01-10 15:20:21 0.20
2025-01-10 15:20:21 0.02
2025-01-10 15:20:21 0.19
2025-01-10 15:20:21 0.01
2025-01-10 15:20:21 0.00
2025-01-10 15:20:21 0.02
2025-01-10 15:20:21 0.01
2025-01-10 15:20:21 0.06
2025-01-10 15:20:22 0.02
2025-01-10 15:20:22 0.01
2025-01-10 15:20:22 0.01
2025-01-10 15:20:22 0.03
2025-01-10 15:20:22 0.03
2025-01-10 15:20:22 0.03
2025-01-10 15:20:22 0.02
2025-01-10 15:20:22 0.02
2025-01-10 15:20:22 0.02
2025-01-10 15:20:22 0.01
2025-01-10 15:20:22 0.20
2025-01-10 15:20:22 0.20
2025-01-10 15:20:22 0.01
2025-01-10 15:20:23 0.00
2025-01-10 15:20:23 0.00
2025-01-10 15:20:23 0.01
2025-01-10 15:20:23 0.19
2025-01-10 15:20:23 0.02
2025-01-10 15:20:23 0.03
2025-01-10 15:20:23 0.02
2025-01-10 15:20:23 0.00
2025-01-10 15:20:23 0.20
2025-01-10 15:20:23 0.19
2025-01-10 15:20:23 0.03
2025-01-10 15:20:23 0.01
2025-01-10 15:20:23 0.01
2025-01-10 15:20:24 0.00
2025-01-10 15:20:24 0.01
2025-01-10 15:20:24 0.02
2025-01-10 15:20:24 0.02
2025-01-10 15:20:24 0.01
2025-01-10 15:20:24 0.03
2025-01-10 15:20:24 0.00
2025-01-10 15:20:24 0.00
2025-01-10 15:20:24 0.02
2025-01-10 15:20:24 0.20
2025-01-10 15:20:24 0.00
2025-01-10 15:20:24 0.18
2025-01-10 15:20:24 0.04
2025-01-10 15:20:25 0.19
2025-01-10 15:20:25 0.00
2025-01-10 15:20:25 0.03
2025-01-10 15:20:25 0.19
2025-01-10 15:20:25 0.00
2025-01-10 15:20:25 0.03
2025-01-10 15:20:25 0.01
2025-01-10 15:20:25 0.20
2025-01-10 15:20:25 0.19
2025-01-10 15:20:25 0.19
2025-01-10 15:20:25 0.15
2025-01-10 15:20:25 0.16
2025-01-10 15:20:25 0.15
2025-01-10 15:20:26 0.17
2025-01-10 15:20:26 0.16
2025-01-10 15:20:26 0.16
2025-01-10 15:20:26 0.00
2025-01-10 15:20:26 0.20
2025-01-10 15:20:26 0.17
2025-01-10 15:20:26 0.17
2025-01-10 15:20:26 0.16
2025-01-10 15:20:26 0.01
2025-01-10 15:20:26 0.64
2025-01-10 15:20:26 0.12
2025-01-10 15:20:26 0.15
2025-01-10 15:20:26 0.16
2025-01-10 15:20:26 0.01
2025-01-10 15:20:27 0.02
2025-01-10 15:20:27 0.18
2025-01-10 15:20:27 0.01
2025-01-10 15:20:27 0.17
2025-01-10 15:20:27 0.19
2025-01-10 15:20:27 0.19
2025-01-10 15:20:27 0.20
2025-01-10 15:20:27 0.01
2025-01-10 15:20:27 0.19
2025-01-10 15:20:27 0.20
2025-01-10 15:20:27 0.20
2025-01-10 15:20:27 0.20
2025-01-10 15:20:27 0.01
2025-01-10 15:20:28 0.01
2025-01-10 15:20:28 0.02
2025-01-10 15:20:28 0.01
2025-01-10 15:20:28 0.02
2025-01-10 15:20:28 0.00
2025-01-10 15:20:28 0.00
2025-01-10 15:20:28 0.01
2025-01-10 15:20:28 0.03
2025-01-10 15:20:28 0.03
2025-01-10 15:20:28 0.01
2025-01-10 15:20:28 0.01
2025-01-10 15:20:28 0.01
2025-01-10 15:20:28 0.01
2025-01-10 15:20:29 0.02
2025-01-10 15:20:29 0.20
2025-01-10 15:20:29 0.19
2025-01-10 15:20:29 0.00
2025-01-10 15:20:29 0.01
2025-01-10 15:20:29 0.00
2025-01-10 15:20:29 0.19
2025-01-10 15:20:29 0.01
2025-01-10 15:20:29 0.20
2025-01-10 15:20:29 0.01
2025-01-10 15:20:29 0.00
2025-01-10 15:20:29 0.20
2025-01-10 15:20:29 0.00
2025-01-10 15:20:30 0.02
2025-01-10 15:20:30 0.01
2025-01-10 15:20:30 0.01
2025-01-10 15:20:30 0.01
2025-01-10 15:20:30 0.00
2025-01-10 15:20:30 0.00
2025-01-10 15:20:30 0.01
2025-01-10 15:20:30 0.01
2025-01-10 15:20:30 0.02
2025-01-10 15:20:30 0.02
2025-01-10 15:20:30 0.01
2025-01-10 15:20:30 0.02
2025-01-10 15:20:30 0.02
2025-01-10 15:20:31 0.01
2025-01-10 15:20:31 0.01
2025-01-10 15:20:31 0.01
2025-01-10 15:20:31 0.02
2025-01-10 15:20:31 0.01
2025-01-10 15:20:31 0.01
2025-01-10 15:20:31 0.00
2025-01-10 15:20:31 0.00
2025-01-10 15:20:31 0.20
2025-01-10 15:20:31 0.00
2025-01-10 15:20:31 0.01
2025-01-10 15:20:31 0.02
2025-01-10 15:20:31 0.19
2025-01-10 15:20:32 0.19
2025-01-10 15:20:32 0.01
2025-01-10 15:20:32 0.01
2025-01-10 15:20:32 0.01
2025-01-10 15:20:32 0.20
2025-01-10 15:20:32 0.02
2025-01-10 15:20:32 0.02
2025-01-10 15:20:32 0.01
2025-01-10 15:20:32 0.01
2025-01-10 15:20:32 0.01
2025-01-10 15:20:32 0.00
2025-01-10 15:20:32 0.00
2025-01-10 15:20:32 0.20
2025-01-10 15:20:33 0.01
2025-01-10 15:20:33 0.01
2025-01-10 15:20:33 0.01
2025-01-10 15:20:33 0.01
2025-01-10 15:20:33 0.00
2025-01-10 15:20:33 0.20
2025-01-10 15:20:33 0.20
2025-01-10 15:20:33 0.01
2025-01-10 15:20:33 0.00
2025-01-10 15:20:33 0.20
2025-01-10 15:20:33 0.19
2025-01-10 15:20:33 0.19
2025-01-10 15:20:33 0.18
2025-01-10 15:20:33 0.20
2025-01-10 15:20:34 0.19
2025-01-10 15:20:34 0.20
2025-01-10 15:20:34 0.20
2025-01-10 15:20:34 0.01
2025-01-10 15:20:34 0.01
2025-01-10 15:20:34 0.01
2025-01-10 15:20:34 0.01
2025-01-10 15:20:34 0.01
2025-01-10 15:20:34 0.03
2025-01-10 15:20:34 0.00
2025-01-10 15:20:34 0.01
2025-01-10 15:20:34 0.01
2025-01-10 15:20:34 0.03
2025-01-10 15:20:35 0.19
2025-01-10 15:20:35 0.19
2025-01-10 15:20:35 0.01
2025-01-10 15:20:35 0.36
2025-01-10 15:20:35 0.17
2025-01-10 15:20:35 0.17
2025-01-10 15:20:35 0.16
2025-01-10 15:20:35 0.01
2025-01-10 15:20:35 0.16
2025-01-10 15:20:35 0.00
2025-01-10 15:20:35 0.20
2025-01-10 15:20:35 0.19
2025-01-10 15:20:35 0.18
2025-01-10 15:20:36 0.20
2025-01-10 15:20:36 0.18
2025-01-10 15:20:36 0.19
2025-01-10 15:20:36 0.06
2025-01-10 15:20:36 0.53
2025-01-10 15:20:36 0.25
2025-01-10 15:20:36 0.09
2025-01-10 15:20:36 0.06
2025-01-10 15:20:36 0.19
2025-01-10 15:20:36 0.18
2025-01-10 15:20:36 0.17
2025-01-10 15:20:36 0.07
2025-01-10 15:20:36 0.17
2025-01-10 15:20:37 0.16
2025-01-10 15:20:37 0.06
2025-01-10 15:20:37 0.05
2025-01-10 15:20:37 0.11
2025-01-10 15:20:37 0.17
2025-01-10 15:20:37 0.14
2025-01-10 15:20:37 0.14
2025-01-10 15:20:37 0.07
2025-01-10 15:20:37 0.10
2025-01-10 15:20:37 0.19
2025-01-10 15:20:37 0.20
2025-01-10 15:20:37 0.32
2025-01-10 15:20:37 0.32
2025-01-10 15:20:38 0.14
2025-01-10 15:20:38 0.27
2025-01-10 15:20:38 0.19
2025-01-10 15:20:40 6.46
2025-01-10 15:20:40 1.25
2025-01-10 15:20:40 0.59
2025-01-10 15:20:40 0.02
2025-01-10 15:20:40 0.05
2025-01-10 15:20:41 0.19
2025-01-10 15:20:41 0.01
2025-01-10 15:20:41 0.12
2025-01-10 15:20:41 0.19
2025-01-10 15:20:41 0.02
2025-01-10 15:20:41 0.08
2025-01-10 15:20:41 0.18
2025-01-10 15:20:41 0.19
2025-01-10 15:20:41 0.02
2025-01-10 15:20:41 0.63
2025-01-10 15:20:41 0.54
2025-01-10 15:20:41 0.05
2025-01-10 15:20:41 0.17
2025-01-10 15:20:42 0.27
2025-01-10 15:20:42 0.08
2025-01-10 15:20:42 0.02
2025-01-10 15:20:42 0.22
2025-01-10 15:20:42 0.10
2025-01-10 15:20:42 0.10
2025-01-10 15:20:42 0.19
2025-01-10 15:20:42 0.02
2025-01-10 15:20:42 0.02
2025-01-10 15:20:42 0.20
2025-01-10 15:20:42 0.01
2025-01-10 15:20:42 0.00
2025-01-10 15:20:42 0.19
2025-01-10 15:20:43 0.18
2025-01-10 15:20:43 0.01
2025-01-10 15:20:43 0.01
2025-01-10 15:20:43 0.02
2025-01-10 15:20:43 0.00
2025-01-10 15:20:43 0.01
2025-01-10 15:20:43 0.19
2025-01-10 15:20:43 0.18
2025-01-10 15:20:43 0.19
2025-01-10 15:20:43 0.20
2025-01-10 15:20:43 0.19
2025-01-10 15:20:43 0.00
2025-01-10 15:20:43 0.19
2025-01-10 15:20:44 0.00
2025-01-10 15:20:44 0.02
2025-01-10 15:20:44 0.03
2025-01-10 15:20:44 0.01
2025-01-10 15:20:44 0.05
2025-01-10 15:20:44 0.02
2025-01-10 15:20:44 0.02
2025-01-10 15:20:44 0.00
2025-01-10 15:20:44 0.04
2025-01-10 15:20:44 0.20
2025-01-10 15:20:44 0.20
2025-01-10 15:20:44 0.01
2025-01-10 15:20:44 0.02
2025-01-10 15:20:45 0.19
2025-01-10 15:20:45 0.00
2025-01-10 15:20:45 0.01
2025-01-10 15:20:45 0.02
2025-01-10 15:20:45 0.03
2025-01-10 15:20:45 0.03
2025-01-10 15:20:45 0.04
2025-01-10 15:20:45 0.04
2025-01-10 15:20:45 0.02
2025-01-10 15:20:45 0.04
2025-01-10 15:20:45 0.04
2025-01-10 15:20:45 0.03
2025-01-10 15:20:45 0.01
2025-01-10 15:20:45 0.02
2025-01-10 15:20:46 0.03
2025-01-10 15:20:46 0.01
2025-01-10 15:20:46 0.03
2025-01-10 15:20:46 0.02
2025-01-10 15:20:46 0.03
2025-01-10 15:20:46 0.02
2025-01-10 15:20:46 0.03
2025-01-10 15:20:46 0.02
2025-01-10 15:20:46 0.05
2025-01-10 15:20:46 0.02
2025-01-10 15:20:46 0.01
2025-01-10 15:20:46 0.05
2025-01-10 15:20:46 0.02
2025-01-10 15:20:47 0.02
2025-01-10 15:20:47 0.03
2025-01-10 15:20:47 0.03
2025-01-10 15:20:47 0.02
2025-01-10 15:20:47 0.03
2025-01-10 15:20:47 0.01
2025-01-10 15:20:47 0.02
2025-01-10 15:20:47 0.02
2025-01-10 15:20:47 0.04
2025-01-10 15:20:47 0.02
2025-01-10 15:20:47 0.02
2025-01-10 15:20:47 0.20
2025-01-10 15:20:47 0.04
2025-01-10 15:20:48 0.02
2025-01-10 15:20:48 0.02
2025-01-10 15:20:48 0.02
2025-01-10 15:20:48 0.02
2025-01-10 15:20:48 0.00
2025-01-10 15:20:48 0.03
2025-01-10 15:20:48 0.02
2025-01-10 15:20:48 0.02
2025-01-10 15:20:48 0.01
2025-01-10 15:20:48 0.04
2025-01-10 15:20:48 0.02
2025-01-10 15:20:48 0.02
2025-01-10 15:20:48 0.04
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.01
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.03
2025-01-10 15:20:49 0.01
2025-01-10 15:20:49 0.00
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.02
2025-01-10 15:20:49 0.02
2025-01-10 15:20:50 0.01
2025-01-10 15:20:50 0.01
2025-01-10 15:20:50 0.02
2025-01-10 15:20:50 0.02
2025-01-10 15:20:50 0.02
2025-01-10 15:20:50 0.04
2025-01-10 15:20:50 0.06
2025-01-10 15:20:50 0.03
2025-01-10 15:20:50 0.02
2025-01-10 15:20:50 0.03
2025-01-10 15:20:50 0.02
2025-01-10 15:20:50 0.04
2025-01-10 15:20:50 0.03
2025-01-10 15:20:51 0.02
2025-01-10 15:20:51 0.05
2025-01-10 15:20:51 0.03
2025-01-10 15:20:51 0.02
2025-01-10 15:20:51 0.03
2025-01-10 15:20:51 0.04
2025-01-10 15:20:51 0.04
2025-01-10 15:20:51 0.02
2025-01-10 15:20:51 0.02
2025-01-10 15:20:51 0.03
2025-01-10 15:20:51 0.02
2025-01-10 15:20:51 0.02
2025-01-10 15:20:51 0.05
2025-01-10 15:20:52 0.04
2025-01-10 15:20:52 0.06
2025-01-10 15:20:52 0.02
2025-01-10 15:20:52 0.04
2025-01-10 15:20:52 0.04
2025-01-10 15:20:52 0.03
2025-01-10 15:20:52 0.04
2025-01-10 15:20:52 0.02
2025-01-10 15:20:52 0.03
2025-01-10 15:20:52 0.03
2025-01-10 15:20:52 0.01
2025-01-10 15:20:52 0.02
2025-01-10 15:20:52 0.03
2025-01-10 15:20:53 0.01
2025-01-10 15:20:53 0.03
2025-01-10 15:20:53 0.03
2025-01-10 15:20:53 0.01
2025-01-10 15:20:53 0.02
2025-01-10 15:20:53 0.04
2025-01-10 15:20:53 0.03
2025-01-10 15:20:53 0.07
2025-01-10 15:20:53 0.16
2025-01-10 15:20:53 0.36
2025-01-10 15:20:53 0.16
2025-01-10 15:20:53 0.20
2025-01-10 15:20:53 0.07
2025-01-10 15:20:54 0.02
2025-01-10 15:20:54 0.09
2025-01-10 15:20:54 0.04
2025-01-10 15:20:54 0.07
2025-01-10 15:20:54 0.04
2025-01-10 15:20:54 0.03
2025-01-10 15:20:54 0.04
2025-01-10 15:20:54 0.02
2025-01-10 15:20:54 0.04
2025-01-10 15:20:54 0.05
2025-01-10 15:20:54 0.05
2025-01-10 15:20:54 0.03
2025-01-10 15:20:54 0.03
2025-01-10 15:20:54 0.04
2025-01-10 15:20:55 0.04
2025-01-10 15:20:55 0.20
2025-01-10 15:20:55 0.08
2025-01-10 15:20:55 0.16
2025-01-10 15:20:55 0.20
2025-01-10 15:20:55 0.23
2025-01-10 15:20:55 0.04
2025-01-10 15:20:55 0.11
2025-01-10 15:20:55 0.04
2025-01-10 15:20:55 0.18
2025-01-10 15:20:55 0.20
2025-01-10 15:20:55 0.19
2025-01-10 15:20:55 0.19
2025-01-10 15:20:56 0.18
2025-01-10 15:20:56 0.20
2025-01-10 15:20:56 0.19
2025-01-10 15:20:56 0.16
2025-01-10 15:20:56 0.14
2025-01-10 15:20:56 0.13
2025-01-10 15:20:56 0.02
2025-01-10 15:20:56 0.63
2025-01-10 15:20:56 0.06
2025-01-10 15:20:56 0.11
2025-01-10 15:20:56 0.07
2025-01-10 15:20:56 0.03
2025-01-10 15:20:56 0.02
2025-01-10 15:20:57 0.01
2025-01-10 15:20:57 0.19
2025-01-10 15:20:57 0.18
2025-01-10 15:20:57 0.19
2025-01-10 15:20:57 0.19
2025-01-10 15:20:57 0.00
2025-01-10 15:20:57 0.01
2025-01-10 15:20:57 0.01
2025-01-10 15:20:57 0.01
2025-01-10 15:20:57 0.20
2025-01-10 15:20:57 0.01
2025-01-10 15:20:57 0.02
2025-01-10 15:20:57 0.02
2025-01-10 15:20:58 0.01
2025-01-10 15:20:58 0.02
2025-01-10 15:20:58 0.07
2025-01-10 15:20:58 0.03
2025-01-10 15:20:58 0.06
2025-01-10 15:20:58 0.15
2025-01-10 15:20:58 0.11
2025-01-10 15:20:58 0.05
2025-01-10 15:20:58 0.03
2025-01-10 15:20:58 0.03
2025-01-10 15:20:58 0.04
2025-01-10 15:20:58 0.01
2025-01-10 15:20:58 0.01
2025-01-10 15:20:59 0.00
2025-01-10 15:20:59 0.03
2025-01-10 15:20:59 0.01
2025-01-10 15:20:59 0.20
2025-01-10 15:20:59 0.00
2025-01-10 15:20:59 0.19
2025-01-10 15:20:59 0.19
2025-01-10 15:20:59 0.18
2025-01-10 15:20:59 0.18
2025-01-10 15:20:59 0.17
2025-01-10 15:20:59 0.18
2025-01-10 15:20:59 0.19
2025-01-10 15:20:59 0.19
2025-01-10 15:21:00 0.18
2025-01-10 15:21:00 0.19
2025-01-10 15:21:00 0.19
2025-01-10 15:21:00 0.00
2025-01-10 15:21:00 0.01
2025-01-10 15:21:00 0.01
2025-01-10 15:21:00 0.02
2025-01-10 15:21:00 0.01
2025-01-10 15:21:00 0.01
2025-01-10 15:21:00 0.20
2025-01-10 15:21:00 0.19
2025-01-10 15:21:00 0.03
2025-01-10 15:21:00 0.04
2025-01-10 15:21:00 0.03
2025-01-10 15:21:01 0.02
2025-01-10 15:21:01 0.01
2025-01-10 15:21:01 0.20
2025-01-10 15:21:01 0.07
2025-01-10 15:21:01 0.06
2025-01-10 15:21:01 0.02
2025-01-10 15:21:01 0.02
2025-01-10 15:21:01 0.01
2025-01-10 15:21:01 0.19
2025-01-10 15:21:01 0.19
2025-01-10 15:21:01 0.19
2025-01-10 15:21:01 0.19
2025-01-10 15:21:01 0.20
2025-01-10 15:21:02 0.02
2025-01-10 15:21:02 0.04
2025-01-10 15:21:02 0.02
2025-01-10 15:21:02 0.02
2025-01-10 15:21:02 0.01
2025-01-10 15:21:02 0.02
2025-01-10 15:21:02 0.04
2025-01-10 15:21:02 0.01
2025-01-10 15:21:02 0.02
2025-01-10 15:21:02 0.02
2025-01-10 15:21:02 0.02
2025-01-10 15:21:02 0.02
2025-01-10 15:21:02 0.02
2025-01-10 15:21:03 0.02
2025-01-10 15:21:03 0.02
2025-01-10 15:21:03 0.00
2025-01-10 15:21:03 0.00
2025-01-10 15:21:03 0.02
2025-01-10 15:21:03 0.20
2025-01-10 15:21:03 0.01
2025-01-10 15:21:03 0.01
2025-01-10 15:21:03 0.20
2025-01-10 15:21:03 0.19
2025-01-10 15:21:03 0.20
2025-01-10 15:21:03 0.00
2025-01-10 15:21:03 0.20
2025-01-10 15:21:04 0.20
2025-01-10 15:21:04 0.00
2025-01-10 15:21:04 0.00
2025-01-10 15:21:04 0.03
2025-01-10 15:21:04 0.10
2025-01-10 15:21:04 0.08
2025-01-10 15:21:07 6.08
2025-01-10 15:21:07 1.23
2025-01-10 15:21:07 0.17
2025-01-10 15:21:07 0.01
2025-01-10 15:21:07 0.18
2025-01-10 15:21:07 0.18
2025-01-10 15:21:07 0.19
2025-01-10 15:21:07 0.18
2025-01-10 15:21:07 0.19
2025-01-10 15:21:07 0.20
2025-01-10 15:21:07 0.19
2025-01-10 15:21:07 0.20
2025-01-10 15:21:08 0.19
2025-01-10 15:21:08 0.19
2025-01-10 15:21:08 0.20
2025-01-10 15:21:08 0.19
2025-01-10 15:21:08 0.01
2025-01-10 15:21:08 0.19
2025-01-10 15:21:08 0.19
2025-01-10 15:21:08 0.17
2025-01-10 15:21:08 0.17
2025-01-10 15:21:08 0.14
2025-01-10 15:21:08 0.15
2025-01-10 15:21:08 0.16
2025-01-10 15:21:08 0.15
2025-01-10 15:21:08 0.15
2025-01-10 15:21:09 0.16
2025-01-10 15:21:09 0.15
2025-01-10 15:21:09 0.18
2025-01-10 15:21:09 0.17
2025-01-10 15:21:09 0.14
2025-01-10 15:21:09 0.19
2025-01-10 15:21:09 0.01
2025-01-10 15:21:09 0.74
2025-01-10 15:21:09 0.37
2025-01-10 15:21:09 0.52
2025-01-10 15:21:09 0.19
2025-01-10 15:21:09 0.18
2025-01-10 15:21:09 0.12
2025-01-10 15:21:10 0.10
2025-01-10 15:21:10 0.56
2025-01-10 15:21:10 0.04
2025-01-10 15:21:10 0.01
2025-01-10 15:21:10 0.31
2025-01-10 15:21:10 0.04
2025-01-10 15:21:10 0.06
2025-01-10 15:21:10 0.57
2025-01-10 15:21:10 0.07
2025-01-10 15:21:10 0.05
2025-01-10 15:21:10 0.35
2025-01-10 15:21:10 0.35
2025-01-10 15:21:10 0.37
2025-01-10 15:21:11 0.18
2025-01-10 15:21:11 0.05
2025-01-10 15:21:11 0.35
2025-01-10 15:21:11 0.56
2025-01-10 15:21:11 0.03
2025-01-10 15:21:11 0.01
2025-01-10 15:21:11 0.01
2025-01-10 15:21:11 0.19
2025-01-10 15:21:11 0.00
2025-01-10 15:21:11 0.01
2025-01-10 15:21:11 0.08
2025-01-10 15:21:11 0.06
2025-01-10 15:21:11 0.01
2025-01-10 15:21:12 0.96
2025-01-10 15:21:12 0.16
2025-01-10 15:21:12 0.00
2025-01-10 15:21:12 0.19
2025-01-10 15:21:12 0.15
2025-01-10 15:21:12 0.03
2025-01-10 15:21:12 0.00
2025-01-10 15:21:12 0.04
2025-01-10 15:21:12 0.09
2025-01-10 15:21:12 0.08
2025-01-10 15:21:12 0.06
2025-01-10 15:21:12 0.01
2025-01-10 15:21:12 0.02
2025-01-10 15:21:13 0.16
2025-01-10 15:21:13 0.15
2025-01-10 15:21:13 0.15
2025-01-10 15:21:13 0.15
2025-01-10 15:21:13 0.15
2025-01-10 15:21:13 0.14
2025-01-10 15:21:13 0.14
2025-01-10 15:21:13 0.16
2025-01-10 15:21:13 0.14
2025-01-10 15:21:13 0.16
2025-01-10 15:21:13 0.16
2025-01-10 15:21:13 0.15
2025-01-10 15:21:13 0.16
2025-01-10 15:21:14 0.14
2025-01-10 15:21:14 0.17
2025-01-10 15:21:14 0.16
2025-01-10 15:21:14 0.15
2025-01-10 15:21:14 0.14
2025-01-10 15:21:14 0.16
2025-01-10 15:21:14 0.18
2025-01-10 15:21:14 0.16
2025-01-10 15:21:14 0.17
2025-01-10 15:21:14 0.16
2025-01-10 15:21:14 0.15
2025-01-10 15:21:14 0.16
2025-01-10 15:21:14 0.14
2025-01-10 15:21:15 0.17
2025-01-10 15:21:15 0.16
2025-01-10 15:21:15 0.18
2025-01-10 15:21:15 0.20
2025-01-10 15:21:15 0.02
2025-01-10 15:21:15 0.20
2025-01-10 15:21:15 0.16
2025-01-10 15:21:15 0.19
2025-01-10 15:21:15 0.18
2025-01-10 15:21:15 0.00
2025-01-10 15:21:15 0.20
2025-01-10 15:21:15 0.02
2025-01-10 15:21:15 0.19
2025-01-10 15:21:16 0.19
2025-01-10 15:21:16 0.19
2025-01-10 15:21:16 0.19
2025-01-10 15:21:16 0.18
2025-01-10 15:21:16 0.04
2025-01-10 15:21:16 0.66
2025-01-10 15:21:16 0.38
2025-01-10 15:21:16 0.06
2025-01-10 15:21:16 0.08
2025-01-10 15:21:16 1.23
2025-01-10 15:21:16 0.04
2025-01-10 15:21:16 0.03
2025-01-10 15:21:16 0.17
